person_income,person_home_ownership,loan_percent_income,loan_int_rate,cb_person_default_on_file,loan_status
74000,1,0.07,8.38,0,0
74004,1,0.1,6.62,0,0
74237,1,0.24,14.35,1,0
60000,0,0.17,15.95,0,0
68400,1,0.14,13.49,0,1
74400,1,0.09,7.49,0,0
68400,1,0.1,13.48,1,1
74400,2,0.1,7.05,0,0
74500,1,0.14,12.09,0,0
60350,0,0.17,8.94,0,0
61000,0,0.16,15.96,0,0
75000,1,0.32,7.51,0,0
75000,1,0.13,14.27,0,0
39000,0,0.1,14.65,1,1
75000,1,0.13,6.62,0,0
75000,1,0.08,8.9,0,0
75000,1,0.12,6.03,0,0
62000,0,0.16,8.49,0,0
62200,0,0.16,10.39,0,0
75000,1,0.08,6.03,0,0
63000,0,0.16,10.51,0,0
75000,1,0.08,10.99,0,0
64200,0,0.16,10.99,0,0
64583,0,0.15,10.99,0,0
75000,1,0.33,10.59,0,0
59000,0,0.17,15.62,0,1
75000,1,0.13,6.99,0,0
65000,0,0.15,5.42,0,0
75000,1,0.07,12.87,1,0
65000,0,0.15,10.99,0,0
75000,1,0.13,11.99,0,0
66000,0,0.15,6.62,0,0
60000,0,0.17,15.99,1,1
60000,0,0.17,13.24,1,1
66847,0,0.15,16.0,1,0
67000,0,0.15,13.49,0,0
61000,0,0.16,14.11,1,1
67000,0,0.15,11.66,1,0
58650,1,0.14,10.99,0,1
62400,0,0.16,16.82,0,1
69000,0,0.14,13.48,0,0
69228,0,0.14,7.49,0,0
64000,0,0.16,15.28,1,1
75000,1,0.1,12.23,1,0
54400,0,0.16,15.33,1,1
70000,0,0.14,7.88,0,0
70000,0,0.14,8.59,0,0
70800,0,0.14,11.36,0,0
71500,0,0.14,7.14,0,0
66000,0,0.15,15.99,1,1
72000,0,0.14,11.49,0,0
75000,1,0.21,7.88,0,0
72500,0,0.14,7.9,0,0
75000,1,0.19,10.25,0,0
75000,1,0.27,11.36,0,0
75000,0,0.13,11.99,0,0
58650,1,0.17,11.14,0,1
75000,1,0.2,12.18,0,0
75000,0,0.13,10.99,1,0
62047,0,0.14,9.63,0,1
75000,3,0.16,12.84,0,0
80000,0,0.13,11.49,0,0
75000,1,0.23,11.78,0,0
75000,1,0.2,10.99,0,0
80000,0,0.13,13.61,0,0
69000,1,0.19,13.24,1,1
75600,1,0.37,7.49,0,0
75600,1,0.19,7.51,0,0
75971,1,0.24,14.84,1,0
75996,1,0.05,7.29,0,0
75996,1,0.06,10.99,0,0
75996,1,0.05,12.87,0,0
76000,1,0.07,6.03,0,0
76000,1,0.12,16.29,1,0
76000,1,0.05,14.79,1,0
85000,0,0.12,14.27,0,0
76000,1,0.06,5.42,0,0
76000,1,0.12,5.99,0,0
85000,0,0.12,11.12,0,0
85000,0,0.12,9.32,0,0
85900,0,0.12,12.53,0,0
90000,0,0.11,8.94,0,0
76800,1,0.17,15.96,1,0
76800,1,0.08,5.99,0,0
70872,1,0.21,14.84,0,1
92000,0,0.11,11.71,0,0
93000,0,0.11,10.99,0,0
77000,1,0.16,5.99,0,0
77000,1,0.16,10.99,0,0
77000,1,0.06,6.99,0,0
77000,1,0.08,6.99,0,0
95000,0,0.11,16.49,0,0
50400,0,0.2,11.49,0,0
77000,1,0.13,16.35,1,0
77000,1,0.19,12.29,0,0
42000,0,0.24,13.16,0,0
55000,0,0.19,13.92,0,0
78000,0,0.13,13.06,1,0
83500,0,0.12,5.79,0,0
77250,2,0.04,8.59,0,0
77256,1,0.13,11.86,0,0
55000,0,0.08,7.51,0,0
26000,0,0.42,8.59,0,1
77533,1,0.32,10.99,0,0
77736,1,0.1,6.03,0,0
36000,0,0.31,11.97,1,1
60000,0,0.18,10.59,0,0
35000,0,0.32,6.62,0,1
78000,1,0.26,10.99,0,0
78000,1,0.04,5.79,0,0
40000,2,0.07,9.91,0,0
78000,1,0.08,6.76,0,0
78000,1,0.19,7.88,0,0
62200,0,0.18,10.59,0,0
78000,1,0.06,7.74,0,0
66000,0,0.17,5.79,0,0
78000,1,0.15,13.57,0,0
68000,0,0.16,10.99,0,0
78000,1,0.15,9.83,0,0
78000,1,0.1,10.78,1,0
78456,1,0.32,10.36,0,0
55000,0,0.08,12.68,0,0
55000,0,0.07,11.14,0,0
40000,0,0.28,14.27,0,0
33600,0,0.34,12.17,0,1
78840,1,0.19,11.71,0,0
60000,0,0.19,13.61,1,0
79000,1,0.05,8.88,0,0
79200,1,0.13,6.03,0,0
79500,1,0.2,7.51,0,0
33150,0,0.35,12.98,0,1
62540,1,0.1,19.04,1,1
39600,0,0.29,13.48,0,0
41725,0,0.28,14.09,1,0
40000,2,0.25,10.99,0,0
55600,0,0.21,13.22,0,0
80000,2,0.21,10.99,0,0
80000,1,0.13,6.03,0,0
73000,0,0.16,12.21,0,0
40000,2,0.34,8.88,0,0
74000,1,0.14,16.29,0,1
30000,0,0.38,13.57,1,1
80000,1,0.13,6.62,0,0
80000,1,0.16,6.62,0,0
80000,1,0.15,10.65,0,0
55000,0,0.21,10.99,0,0
62900,1,0.04,10.99,0,1
20400,0,0.15,7.49,0,1
80000,1,0.13,11.49,0,0
80000,1,0.12,5.99,0,0
27000,0,0.44,13.3,0,1
80000,1,0.25,10.99,0,0
80000,1,0.13,6.99,0,0
30000,0,0.4,12.42,0,1
30000,0,0.4,11.11,0,1
80000,1,0.06,11.99,0,0
30000,0,0.4,11.83,0,1
74000,1,0.16,17.99,0,1
80000,1,0.13,10.99,0,0
80000,1,0.06,7.29,0,0
80000,1,0.25,14.54,0,0
32000,0,0.38,7.49,0,1
80000,1,0.13,7.29,0,0
80000,1,0.07,13.43,0,0
80000,1,0.13,9.99,0,0
33600,0,0.36,11.36,0,1
40000,2,0.38,11.48,0,0
80000,1,0.04,10.99,1,0
80000,1,0.13,6.17,0,0
80000,1,0.13,6.54,0,0
80000,1,0.05,12.98,1,0
74000,1,0.34,17.8,1,1
80000,1,0.25,13.23,1,0
80000,1,0.06,11.86,0,0
80000,1,0.07,10.99,0,0
36500,0,0.33,7.51,0,1
80000,1,0.06,13.85,0,0
80000,1,0.19,13.11,0,0
80000,1,0.31,15.33,1,0
38200,0,0.31,8.94,0,1
38304,0,0.31,7.88,0,1
80000,1,0.25,11.83,0,0
74000,1,0.14,11.48,0,1
80000,1,0.1,9.63,0,0
74000,1,0.14,11.03,0,1
80000,1,0.19,10.71,0,0
39996,0,0.3,10.74,0,0
80000,2,0.06,11.22,0,0
40000,0,0.3,9.91,0,0
62903,1,0.13,10.0,0,1
40000,0,0.3,10.59,0,0
80004,1,0.12,7.51,0,0
80004,1,0.09,10.99,0,0
80100,1,0.1,10.38,0,0
80160,1,0.07,13.92,1,0
42000,0,0.29,10.99,0,0
42000,0,0.29,10.37,0,0
81000,1,0.12,14.27,1,0
81000,1,0.07,12.99,0,0
81000,1,0.14,10.36,0,0
81000,2,0.09,9.99,0,0
81000,1,0.25,6.17,0,0
81120,1,0.3,9.25,0,0
81120,1,0.1,11.12,0,0
81510,1,0.06,10.99,0,0
45000,0,0.27,6.91,0,0
64430,1,0.2,10.99,1,1
64464,1,0.4,19.03,0,1
39000,0,0.31,11.14,0,1
82000,1,0.33,10.99,1,0
82000,1,0.1,19.42,1,0
82000,1,0.15,7.51,0,0
46000,0,0.26,9.91,0,0
82000,1,0.12,16.49,1,0
82000,2,0.12,11.99,0,0
59448,0,0.2,6.54,0,0
82359,1,0.08,7.66,0,0
82500,1,0.13,10.65,0,0
82531,1,0.07,10.99,0,0
54000,0,0.22,14.22,1,1
83000,1,0.04,9.91,0,0
83000,1,0.04,11.83,0,0
83000,1,0.16,11.97,0,0
24000,0,0.13,19.03,0,1
24000,0,0.13,10.99,1,0
24000,0,0.13,14.12,0,1
24996,0,0.12,10.99,0,1
83625,1,0.16,7.51,0,0
84000,1,0.07,12.69,0,0
84000,1,0.29,10.99,1,0
27599,0,0.11,10.25,0,0
84000,1,0.1,12.99,1,0
28320,0,0.11,10.99,0,0
84000,1,0.13,10.99,0,0
84000,1,0.18,9.63,0,0
29120,0,0.1,12.49,1,1
84000,1,0.14,5.42,0,0
84000,2,0.12,7.51,0,0
84000,1,0.01,7.51,0,0
62000,0,0.19,10.99,0,0
84000,1,0.21,14.26,0,0
84000,1,0.05,9.63,0,0
84240,1,0.17,11.89,0,0
84996,1,0.04,12.69,0,0
65000,0,0.18,5.42,0,0
65000,0,0.18,16.49,0,0
65000,0,0.18,13.98,0,0
68640,0,0.17,9.33,0,0
85000,1,0.06,14.27,0,0
70000,0,0.17,10.99,0,0
85000,1,0.18,6.03,0,0
85000,1,0.06,12.69,0,0
85000,1,0.12,9.99,0,0
85000,1,0.09,11.99,0,0
85000,1,0.07,10.99,0,0
73000,1,0.11,17.49,0,1
72800,0,0.16,7.66,0,0
85000,1,0.07,5.42,0,0
85000,1,0.12,10.99,0,0
85000,1,0.1,15.58,1,0
37000,2,0.16,11.86,0,0
85000,1,0.06,11.86,0,0
85000,1,0.12,7.51,0,0
42000,0,0.07,7.51,0,0
85000,1,0.06,6.76,0,0
37000,2,0.27,13.79,1,0
85000,1,0.12,12.87,0,0
85000,2,0.09,14.96,0,0
75000,0,0.16,7.9,0,0
85000,2,0.12,18.43,1,0
36700,2,0.05,7.51,0,0
85000,1,0.14,9.32,0,0
85000,3,0.01,7.68,0,0
85000,1,0.12,8.07,0,0
85000,2,0.06,7.43,0,0
85280,1,0.08,10.62,0,0
86000,1,0.1,6.03,0,0
62900,1,0.08,13.49,0,1
75744,0,0.16,14.91,1,1
82000,0,0.15,13.24,1,0
83000,0,0.14,10.99,0,0
86004,1,0.12,9.99,0,0
36000,2,0.11,16.29,0,0
36000,2,0.28,16.29,1,0
86015,1,0.03,10.99,0,0
86044,1,0.08,7.74,0,0
84695,0,0.14,7.29,0,0
86500,1,0.08,7.14,0,0
86500,1,0.12,10.25,0,0
86500,1,0.28,10.99,0,0
85000,0,0.14,6.03,0,0
86760,1,0.06,15.58,0,0
86807,1,0.12,8.94,0,0
85000,0,0.14,10.74,0,0
75000,1,0.21,17.27,0,1
75000,1,0.06,15.58,1,1
88000,0,0.14,6.62,0,0
87000,1,0.1,16.0,0,0
87000,1,0.11,10.99,0,0
87000,1,0.23,12.41,0,0
90000,0,0.13,7.51,0,0
87048,1,0.2,7.9,0,0
90000,0,0.13,10.99,0,0
87950,1,0.16,11.89,0,0
93000,0,0.13,13.48,1,0
88000,1,0.11,10.99,0,0
88000,1,0.05,7.14,0,0
88000,1,0.14,7.51,0,0
95000,0,0.13,10.99,0,0
88000,1,0.01,13.48,1,0
73100,0,0.14,16.77,1,1
88296,1,0.17,10.14,0,0
88400,1,0.23,13.92,1,0
100000,0,0.12,10.74,0,0
88824,1,0.04,6.62,0,0
89000,1,0.07,5.42,0,0
89000,1,0.11,10.99,0,0
77000,1,0.21,14.09,1,1
89000,1,0.06,6.91,0,0
36000,2,0.06,13.57,1,0
55000,0,0.1,9.62,0,0
90000,1,0.17,13.49,0,0
55000,0,0.1,13.49,1,0
55000,0,0.1,7.66,0,0
90000,2,0.04,6.03,0,0
90000,1,0.13,6.62,0,0
55000,0,0.11,16.0,1,1
90000,1,0.28,10.99,0,0
90000,1,0.03,10.65,0,0
90000,1,0.15,6.62,0,0
90000,1,0.04,6.62,0,0
78000,1,0.19,15.27,0,1
55000,0,0.04,8.49,0,0
48000,0,0.25,5.79,0,0
90000,1,0.08,6.99,0,0
90000,1,0.03,11.99,0,0
90000,1,0.2,10.99,0,0
90000,1,0.23,10.59,0,0
90000,1,0.12,7.66,0,0
78000,1,0.07,10.74,0,1
90000,1,0.05,11.11,0,0
36000,0,0.34,14.27,0,1
41000,0,0.3,10.65,0,0
44196,0,0.28,11.26,0,0
35000,2,0.38,11.71,0,0
90000,1,0.24,8.88,0,0
90000,1,0.17,14.46,1,0
78000,1,0.09,5.42,0,1
90000,1,0.22,6.91,0,0
40000,0,0.07,10.99,0,0
90000,2,0.09,7.51,0,0
78000,1,0.12,13.98,1,1
90000,1,0.03,7.14,0,0
47000,0,0.06,9.62,0,0
48956,0,0.06,10.59,0,0
90000,1,0.27,11.36,0,0
90000,1,0.16,12.73,1,0
35000,2,0.17,11.49,0,0
72000,0,0.04,10.99,1,0
35000,2,0.19,8.49,0,0
90000,1,0.11,13.92,1,0
90000,0,0.03,11.11,0,0
78000,1,0.26,16.35,0,1
90000,1,0.22,14.61,1,0
25000,0,0.11,15.65,1,1
35000,2,0.05,16.49,1,0
90000,1,0.1,11.83,0,0
24000,0,0.11,14.27,1,0
29676,0,0.09,12.84,1,0
90000,1,0.24,12.67,1,0
90996,1,0.24,6.17,0,0
91000,1,0.03,10.74,0,0
91000,1,0.09,8.59,0,0
91200,1,0.1,12.68,0,0
91992,1,0.04,5.42,0,0
79992,1,0.11,10.99,1,1
82500,0,0.03,6.76,0,0
92000,1,0.22,14.79,0,0
92000,1,0.04,7.29,0,0
92000,1,0.13,7.66,0,0
92000,1,0.09,9.63,0,0
13200,0,0.19,10.99,1,1
92000,1,0.14,10.99,0,0
92000,2,0.13,11.14,0,0
92000,2,0.13,14.11,0,0
92904,1,0.06,10.51,0,0
93000,1,0.08,7.14,0,0
34296,2,0.35,10.99,1,0
93000,1,0.19,12.18,0,0
81000,1,0.09,9.45,0,1
55000,0,0.07,5.42,0,0
94000,1,0.04,5.99,0,0
82000,1,0.1,12.84,1,1
94128,1,0.05,7.29,0,0
94185,1,0.11,9.32,0,0
56004,0,0.23,11.48,0,0
94800,1,0.08,7.88,0,0
95000,1,0.14,10.65,0,0
95000,2,0.05,10.65,0,0
95000,1,0.05,6.03,0,0
95000,2,0.08,12.69,0,0
95000,1,0.08,6.03,0,0
95000,1,0.22,9.91,0,0
50000,0,0.26,13.16,1,0
46000,0,0.28,15.7,0,1
52680,0,0.25,6.92,0,0
83000,1,0.29,14.91,1,1
95000,1,0.03,5.42,0,0
33600,2,0.12,6.39,0,0
95000,1,0.03,13.35,0,0
65000,0,0.2,12.99,1,0
95000,1,0.21,14.84,1,0
67000,0,0.19,10.99,0,0
95000,1,0.26,10.99,0,0
95000,2,0.15,17.74,1,0
70000,0,0.19,11.99,0,0
95000,2,0.23,13.92,1,0
83000,1,0.03,12.18,0,1
83000,3,0.14,16.0,1,1
95000,1,0.04,9.63,0,0
95000,1,0.11,10.95,0,0
110000,0,0.12,9.91,0,0
95892,2,0.16,12.18,0,0
55000,0,0.1,9.88,0,0
96000,1,0.06,6.03,0,0
96000,1,0.1,12.69,0,0
43000,0,0.32,15.58,1,1
71400,1,0.04,20.69,1,1
96000,1,0.05,5.42,0,0
45760,0,0.3,10.25,0,0
66000,0,0.21,12.42,0,0
27036,0,0.15,15.31,1,1
33000,0,0.42,13.79,1,1
32878,0,0.42,12.98,1,1
67300,0,0.21,13.99,0,0
96000,1,0.03,10.99,0,0
32560,2,0.18,8.94,0,0
96000,1,0.02,14.26,0,0
96996,1,0.13,10.99,0,0
97000,1,0.02,15.96,1,0
45000,0,0.31,11.36,0,1
97000,1,0.14,11.71,0,0
40800,0,0.34,16.0,1,1
48300,0,0.29,13.22,1,0
97000,1,0.1,10.99,0,0
32000,2,0.11,13.49,1,0
52000,0,0.27,11.71,0,0
32000,2,0.38,6.62,0,0
52000,0,0.27,13.16,0,0
98000,1,0.08,13.49,1,0
98000,1,0.05,10.99,0,0
98000,1,0.36,15.99,0,0
98000,1,0.05,9.63,0,0
98000,1,0.12,10.37,0,0
98000,1,0.18,11.58,0,0
55000,0,0.25,11.48,0,0
32000,2,0.04,7.14,0,0
98004,1,0.06,5.42,0,0
98004,1,0.12,13.57,0,0
98240,1,0.2,16.35,0,0
99000,1,0.1,12.68,0,0
99000,1,0.08,9.25,0,0
99500,2,0.04,7.74,0,0
99996,1,0.14,12.23,1,0
54000,0,0.26,10.99,0,1
62000,0,0.23,12.69,0,0
62004,0,0.23,8.9,0,0
99996,2,0.25,14.96,1,0
62500,0,0.22,10.25,0,0
100000,1,0.12,10.99,0,0
100000,1,0.09,7.51,0,0
100000,1,0.16,6.62,0,0
59000,0,0.24,13.8,0,1
31200,2,0.21,5.42,0,0
70000,0,0.2,11.26,0,0
100000,1,0.18,5.99,0,0
100000,1,0.06,8.49,0,0
75000,0,0.19,6.03,0,0
88000,1,0.07,11.99,0,1
82000,0,0.17,10.37,0,0
73000,0,0.19,16.02,0,1
100000,1,0.06,10.37,0,0
100000,1,0.03,9.99,0,0
100000,0,0.14,13.23,1,0
88000,1,0.09,13.23,0,1
101644,0,0.14,10.99,0,0
105000,0,0.13,6.03,0,0
100000,1,0.08,6.76,0,0
100000,1,0.06,7.14,0,0
55000,0,0.11,12.61,0,0
55000,0,0.11,7.66,0,0
55000,0,0.11,10.37,0,0
55000,0,0.11,10.99,0,1
100000,1,0.15,9.88,0,0
100000,1,0.03,7.14,0,0
55000,0,0.09,6.91,0,0
55000,0,0.08,6.03,0,0
100000,1,0.1,13.22,1,0
100000,1,0.05,14.26,1,0
100000,1,0.06,14.11,0,0
100000,1,0.05,13.47,1,0
55000,0,0.12,7.66,0,0
100010,1,0.08,9.99,0,0
100111,1,0.2,13.49,0,0
100280,1,0.18,11.99,0,0
74880,0,0.19,7.51,0,0
100671,1,0.12,10.99,0,0
30120,0,0.48,12.8,1,1
101000,1,0.02,13.47,1,0
101004,1,0.12,5.79,0,0
101500,1,0.15,11.14,0,0
48000,0,0.3,8.49,0,0
102000,1,0.07,11.49,0,0
102000,2,0.07,6.92,0,0
60000,0,0.24,10.62,0,0
102031,1,0.12,14.96,1,0
102300,1,0.09,11.58,0,0
75000,0,0.19,12.53,0,0
103000,1,0.12,9.32,0,0
85000,0,0.17,11.99,0,0
103970,1,0.14,14.35,1,0
30000,2,0.27,9.99,0,0
96500,0,0.15,15.2,0,1
104800,1,0.13,6.03,0,0
105000,1,0.12,6.62,0,0
105000,1,0.02,13.06,1,0
42000,0,0.35,15.57,0,1
105000,1,0.2,10.25,0,0
80004,0,0.18,11.26,0,0
105000,1,0.24,12.18,0,0
105000,1,0.1,9.32,0,0
105000,1,0.09,9.32,0,0
46152,0,0.31,11.11,0,1
93000,1,0.08,12.86,1,1
80409,0,0.18,8.94,0,0
105201,1,0.14,6.91,0,0
105398,1,0.2,17.43,0,0
105859,2,0.11,11.99,0,0
106000,1,0.04,7.49,0,0
106000,1,0.05,12.99,1,0
106000,1,0.1,9.32,0,0
94050,1,0.24,14.96,1,1
107000,2,0.04,13.49,0,0
107004,1,0.14,10.0,0,0
107004,1,0.12,11.83,0,0
30000,2,0.25,10.39,0,0
108000,1,0.13,8.9,0,0
30000,2,0.33,10.99,1,0
108000,2,0.03,10.99,0,0
108000,1,0.09,11.11,0,0
35416,0,0.06,6.91,0,0
108000,1,0.04,7.74,0,0
108000,1,0.06,7.74,0,0
108639,1,0.17,10.75,0,0
109000,2,0.15,7.05,0,0
109000,1,0.12,13.79,1,0
109920,1,0.18,13.35,1,0
39996,0,0.05,11.49,0,0
110000,1,0.1,14.27,0,0
110000,1,0.27,9.91,0,0
110000,1,0.15,6.03,0,0
42000,0,0.05,10.38,0,0
110000,1,0.03,8.49,0,0
42000,0,0.05,13.23,1,0
42000,0,0.05,11.14,0,0
110000,1,0.05,11.49,0,0
110000,1,0.08,10.99,0,0
110000,2,0.11,12.99,1,0
110000,1,0.15,11.99,0,0
110000,1,0.18,11.11,0,0
110000,1,0.03,7.51,0,0
28800,2,0.45,8.32,0,0
110000,1,0.22,11.36,0,0
50000,0,0.04,11.49,0,0
110000,1,0.11,7.88,0,0
110000,1,0.05,8.94,0,0
44004,0,0.05,13.61,1,1
110000,1,0.14,9.63,0,0
30000,0,0.5,10.99,0,1
30000,0,0.5,14.61,1,1
110004,1,0.23,12.73,1,0
28000,2,0.06,9.99,0,0
28000,2,0.07,7.74,0,0
28000,2,0.43,16.0,1,0
55000,1,0.22,14.96,1,0
100000,1,0.1,16.0,1,1
55000,1,0.22,6.99,0,0
101000,1,0.25,16.15,1,1
55000,1,0.17,9.99,0,0
55000,1,0.05,5.42,0,0
55000,1,0.17,11.36,0,0
55000,1,0.31,8.9,0,0
55000,1,0.03,8.59,0,0
55000,1,0.02,10.99,0,0
55000,1,0.11,6.54,0,0
44531,0,0.34,12.53,0,1
55000,1,0.09,5.42,0,0
45000,0,0.33,13.49,0,1
55000,1,0.1,10.99,0,0
39000,0,0.38,10.99,0,1
55000,1,0.22,15.58,1,0
55000,1,0.07,8.94,0,0
55000,1,0.17,14.61,0,0
39000,0,0.38,10.96,0,1
55000,1,0.09,6.03,0,0
104000,1,0.29,18.39,0,1
88400,1,0.24,18.3,0,1
47000,0,0.32,16.4,1,1
55000,1,0.1,10.99,0,0
55000,1,0.04,10.25,0,0
55000,1,0.09,14.27,1,0
55000,1,0.17,13.06,0,0
55000,1,0.07,13.06,0,0
55000,1,0.09,8.94,0,0
55000,1,0.14,10.75,0,0
39996,0,0.05,9.63,0,0
55000,1,0.1,10.99,0,0
26400,2,0.18,12.73,1,0
55000,1,0.1,10.59,0,0
41000,0,0.37,16.95,1,1
55000,1,0.21,12.18,0,0
47840,0,0.31,12.42,0,1
55000,1,0.24,11.71,0,0
55000,1,0.17,10.99,0,0
48000,0,0.31,13.98,0,1
55000,1,0.04,11.49,0,0
55000,1,0.03,10.99,0,0
43439,0,0.35,12.73,0,1
55000,1,0.25,6.62,0,0
108000,1,0.06,17.27,0,1
25920,2,0.18,10.99,0,0
50000,0,0.3,8.9,0,0
108000,1,0.11,6.99,0,1
55000,1,0.12,5.42,0,0
55000,1,0.04,5.99,0,0
108000,1,0.28,16.49,1,1
50000,0,0.3,13.22,1,0
55000,1,0.03,10.99,1,0
55000,1,0.08,10.59,0,0
55000,1,0.13,10.99,0,0
25000,2,0.2,9.91,0,0
108000,1,0.19,14.54,1,1
55000,1,0.05,15.2,1,0
25000,2,0.34,7.51,0,0
55000,1,0.1,5.79,0,0
91800,1,0.19,14.84,1,1
91800,1,0.08,14.84,0,1
55000,1,0.08,11.86,0,0
55000,1,0.05,10.38,0,0
55000,1,0.17,10.25,0,0
55000,1,0.2,10.99,0,0
55000,1,0.1,10.99,0,0
55000,1,0.21,10.99,0,0
55000,2,0.17,10.99,0,0
55000,2,0.2,14.96,1,0
91800,1,0.05,19.47,1,1
25000,2,0.32,7.51,0,0
25000,2,0.43,14.22,1,0
55000,1,0.14,10.51,0,0
108000,1,0.13,13.67,1,1
55000,2,0.08,13.3,1,0
53550,0,0.03,12.21,0,1
55000,1,0.03,7.66,0,0
11820,0,0.13,11.11,0,0
55000,1,0.01,6.76,0,0
55000,2,0.1,11.83,0,0
55000,1,0.07,6.03,0,0
55000,1,0.28,14.27,1,0
17000,0,0.09,15.23,0,1
17496,0,0.09,11.14,0,1
55000,1,0.1,6.92,0,0
55000,1,0.05,6.99,0,0
55000,1,0.24,17.99,0,0
55000,1,0.02,12.99,1,0
55000,1,0.1,10.99,0,0
55000,1,0.15,13.92,1,0
24000,2,0.19,12.99,1,0
55000,1,0.28,7.9,0,0
55000,1,0.1,6.03,0,0
24000,2,0.21,10.99,0,0
22800,0,0.07,7.29,0,0
55000,1,0.04,6.62,0,0
55000,1,0.12,6.03,0,0
55000,1,0.12,10.99,0,0
25140,0,0.06,14.22,1,1
55000,1,0.08,7.49,0,0
54000,0,0.28,14.26,0,0
55000,1,0.07,7.88,0,0
55000,1,0.16,13.11,1,0
55000,1,0.08,10.99,0,0
56000,0,0.27,13.47,0,0
55000,1,0.21,15.31,1,1
55000,1,0.06,9.32,0,0
57000,0,0.26,13.43,1,0
52000,0,0.29,18.62,1,1
55000,1,0.05,10.65,0,0
58000,0,0.26,13.48,1,0
55000,1,0.11,9.99,0,0
55000,1,0.02,10.99,1,0
24000,2,0.13,7.74,0,0
55000,1,0.09,11.11,0,1
60000,0,0.25,12.42,0,0
98600,1,0.07,15.31,1,1
98603,1,0.21,14.22,0,1
60000,0,0.25,13.49,0,0
55000,1,0.23,9.91,0,0
60000,0,0.25,16.32,0,0
60000,0,0.25,10.99,0,0
60000,0,0.25,13.57,0,0
55000,1,0.08,13.99,1,1
55000,1,0.08,10.74,0,0
55000,1,0.09,10.99,0,0
100300,1,0.21,14.83,0,1
55000,1,0.19,6.17,0,0
55000,2,0.19,16.07,0,0
22800,2,0.31,6.03,0,0
65000,0,0.23,10.59,0,0
55000,1,0.06,13.49,1,0
55000,1,0.06,7.29,0,0
65000,0,0.23,13.72,0,0
55000,1,0.19,10.25,0,0
60000,0,0.25,10.99,1,1
55000,1,0.02,14.91,1,1
55000,1,0.15,9.25,0,0
68000,0,0.22,13.47,1,0
62962,0,0.24,11.71,0,1
55000,1,0.15,9.99,0,0
55000,1,0.04,14.72,0,0
55000,1,0.06,6.62,0,0
55000,1,0.17,7.9,0,0
55000,1,0.03,15.62,0,0
55000,1,0.07,6.99,0,0
55000,1,0.07,13.98,0,0
71000,0,0.21,8.88,0,0
55000,2,0.06,7.51,0,0
55000,1,0.05,6.62,0,0
55000,1,0.07,15.62,0,0
55000,1,0.13,9.99,0,0
55000,1,0.06,6.99,0,0
72900,0,0.21,12.68,0,0
55000,1,0.05,7.29,0,0
108800,1,0.12,17.88,0,1
55000,1,0.18,13.8,1,0
74000,0,0.2,11.71,0,0
55000,1,0.18,9.99,0,0
55000,1,0.07,14.09,0,0
55000,1,0.1,7.51,0,0
74784,0,0.2,14.5,0,0
69000,0,0.22,10.99,0,1
75000,0,0.2,7.29,0,0
55000,1,0.16,13.11,1,1
55000,2,0.15,11.48,0,0
55000,2,0.15,11.83,0,0
55000,2,0.17,12.18,0,0
55000,1,0.06,10.95,0,0
55000,1,0.07,6.92,0,0
20004,2,0.31,10.99,0,0
55000,1,0.1,10.99,0,0
55000,1,0.04,10.99,0,0
55000,1,0.11,12.53,0,0
55000,1,0.04,11.49,0,0
55000,1,0.11,10.99,0,0
75000,0,0.2,13.48,1,0
55000,1,0.18,15.31,0,0
55000,1,0.14,11.49,0,0
69000,0,0.22,14.42,0,1
55000,1,0.15,7.9,0,0
55000,1,0.05,15.23,0,0
55000,1,0.07,14.17,1,0
55000,1,0.17,10.08,0,0
55000,1,0.14,11.99,0,0
55000,1,0.03,9.62,0,0
55000,1,0.14,6.91,0,0
55000,1,0.1,7.88,0,0
55000,1,0.07,13.99,1,0
19200,2,0.23,13.49,1,1
55000,1,0.03,6.03,0,0
81996,0,0.18,14.09,0,0
55000,1,0.2,8.9,0,0
55000,1,0.16,6.62,0,0
55000,1,0.11,8.49,0,0
55000,1,0.13,12.99,0,0
55000,2,0.05,6.92,0,0
55000,1,0.05,7.29,0,0
55000,1,0.08,10.37,0,0
55000,1,0.17,13.43,0,0
55000,1,0.05,10.0,0,0
55000,1,0.02,7.29,0,0
88000,0,0.17,14.83,1,0
18720,2,0.13,11.86,0,0
55000,1,0.07,10.99,0,0
55000,1,0.07,13.48,0,0
55000,1,0.08,11.14,0,0
55000,2,0.16,11.83,0,0
55000,1,0.07,10.99,0,1
55000,2,0.16,11.83,0,0
55000,1,0.14,11.14,0,1
55000,1,0.13,16.95,0,0
92500,0,0.16,7.49,0,0
55000,1,0.05,8.07,0,0
55000,1,0.14,10.99,0,0
55000,2,0.05,6.99,0,0
55000,1,0.23,8.9,0,0
55000,1,0.18,14.96,0,1
49000,0,0.31,19.13,1,1
55000,2,0.13,10.99,0,0
55000,1,0.19,7.9,0,0
55000,1,0.16,10.74,0,0
55000,1,0.13,6.54,0,0
37000,0,0.41,14.26,1,1
36100,0,0.42,12.53,0,1
55000,1,0.12,11.99,0,0
55000,1,0.03,8.49,0,0
55000,1,0.1,11.89,0,0
55000,1,0.08,10.99,0,1
55000,1,0.07,14.27,1,0
66000,0,0.24,14.27,1,0
55000,1,0.09,6.62,0,0
55000,1,0.14,6.99,0,0
42000,0,0.37,10.99,0,1
